20251022 10:02:00,7.085,7.18,7.03,7.1025,0,0,2,2,0
20251022 10:03:00,7.1,7.15,7.08,7.125,0,0,2,2,0
20251022 10:04:00,7.135,7.43,7.12,7.275,0,0,2,2,0
20251022 10:05:00,7.275,7.45,7.23,7.36,0,0,2,2,0
20251022 10:06:00,7.38,7.42,7.3,7.35,0,0,2,2,0
20251022 10:07:00,7.34,7.83,7.34,7.555,0,0,2,2,2
20251022 10:08:00,7.525,7.73,7.525,7.67,0,0,2,2,0
20251022 10:09:00,7.695,7.76,7.59,7.6775,0,0,2,2,0
20251022 10:10:00,7.68,7.69,7.3,7.535,0,0,2,2,1
20251022 10:11:00,7.575,7.68,7.48,7.545,0,0,2,2,0
20251022 10:12:00,7.51,7.63,7.5,7.57,0,0,2,2,0
20251022 10:13:00,7.575,7.62,7.47,7.5525,0,0,2,2,0
20251022 10:14:00,7.56,7.64,7.49,7.5625,0,0,2,2,0
20251022 10:15:00,7.56,7.76,7.48,7.605,0,0,2,2,2
20251022 10:16:00,7.59,7.59,7.33,7.47,0,0,2,2,1
20251022 10:17:00,7.48,7.48,7.38,7.42,0,0,2,2,0
20251022 10:18:00,7.41,7.63,7.35,7.5,0,0,2,2,0
20251022 10:19:00,7.51,7.61,7.49,7.5425,0,0,2,2,0
20251022 10:20:00,7.535,7.535,7.46,7.49,0,0,2,2,0
20251022 10:21:00,7.485,7.57,7.46,7.5025,0,0,2,2,0
20251022 10:22:00,7.49,7.52,7.4,7.4575,0,0,2,2,0
20251022 10:23:00,7.455,7.49,7.42,7.455,0,0,2,2,0
20251022 10:24:00,7.455,7.48,7.32,7.3975,0,0,2,2,0
20251022 10:25:00,7.395,7.48,7.24,7.355,0,0,2,2,1
20251022 10:26:00,7.35,7.4,7.34,7.38,0,0,2,2,0
20251022 10:27:00,7.39,7.47,7.31,7.405,0,0,2,2,0
20251022 10:28:00,7.42,7.46,7.37,7.4175,0,0,2,2,0
20251022 10:29:00,7.42,7.42,7.32,7.365,0,0,2,2,0
20251022 10:30:00,7.37,7.43,7.36,7.38,0,0,2,2,0
20251022 10:31:00,7.365,7.4,7.32,7.3625,0,0,2,2,0
20251022 10:32:00,7.365,7.37,7.24,7.32,0,0,2,2,0
20251022 10:33:00,7.335,7.335,7.13,7.245,0,0,2,2,0
20251022 10:34:00,7.275,7.29,7.12,7.215,0,0,2,2,0
20251022 10:35:00,7.225,7.225,7.14,7.1725,0,0,2,2,0
20251022 10:36:00,7.175,7.24,7.07,7.1375,0,0,2,2,0
20251022 10:37:00,7.12,7.12,7.03,7.06,0,0,2,2,0
20251022 10:38:00,7.05,7.25,7.01,7.1075,0,0,2,2,1
20251022 10:39:00,7.085,7.28,7.085,7.21,0,0,2,2,0
20251022 10:40:00,7.205,7.34,7.205,7.28,0,0,2,2,2
20251022 10:41:00,7.28,7.33,7.25,7.2825,0,0,2,2,0
20251022 10:42:00,7.275,7.33,7.23,7.26,0,0,2,2,0
20251022 10:43:00,7.24,7.27,7.15,7.2275,0,0,2,2,1
20251022 10:44:00,7.245,7.28,7.23,7.2575,0,0,2,2,0
20251022 10:45:00,7.26,7.27,7.21,7.252501,0,0,2,2,0
20251022 10:46:00,7.265,7.55,7.265,7.3725,0,0,2,2,2
20251022 10:47:00,7.335,7.49,7.335,7.4125,0,0,2,2,0
20251022 10:48:00,7.405,7.48,7.35,7.4275,0,0,2,2,0
20251022 10:49:00,7.44,7.48,7.27,7.3925,0,0,2,2,0
20251022 10:50:00,7.41,7.41,7.26,7.3325,0,0,2,2,1
20251022 10:51:00,7.34,7.38,7.3,7.3375,0,0,2,2,0
20251022 10:52:00,7.335,7.37,7.26,7.32,0,0,2,2,0
20251022 10:53:00,7.325,7.34,7.24,7.3025,0,0,2,2,0
20251022 10:54:00,7.315,7.33,7.23,7.2675,0,0,2,2,0
20251022 10:55:00,7.255,7.28,7.11,7.1875,0,0,2,2,1
